Date,Open,High,Low,Close,Adj Close,Volume
2018-09-17,38130.000000,38130.000000,38130.000000,38130.000000,35728.207031,0
2018-09-18,38300.000000,39350.000000,38020.000000,39050.000000,36590.265625,1889700
2018-09-19,39550.000000,40060.000000,39460.000000,40000.000000,37480.421875,2033700
2018-09-20,40350.000000,42000.000000,40220.000000,41920.000000,39279.480469,4281800
2018-09-21,41700.000000,42360.000000,41390.000000,41720.000000,39092.074219,2877400
2018-09-24,41720.000000,41720.000000,41720.000000,41720.000000,39092.074219,0
2018-09-25,41100.000000,41640.000000,40910.000000,41600.000000,38979.636719,1931200
2018-09-26,41700.000000,42090.000000,41180.000000,41400.000000,38951.410156,1852400
2018-09-27,41470.000000,41710.000000,40770.000000,40830.000000,38415.121094,1641600
2018-09-28,41290.000000,41670.000000,41070.000000,41460.000000,39007.863281,1617500
2018-10-01,41600.000000,42230.000000,41500.000000,42040.000000,39553.558594,1762800
2018-10-02,42400.000000,42550.000000,42000.000000,42180.000000,39685.277344,1619600
2018-10-03,42290.000000,42330.000000,41330.000000,41330.000000,38885.550781,1657400
2018-10-04,41770.000000,42040.000000,40710.000000,40790.000000,38377.484375,2612300
2018-10-05,40500.000000,41290.000000,40440.000000,41180.000000,38744.425781,1580000
2018-10-08,41180.000000,41180.000000,41180.000000,41180.000000,38744.425781,0
2018-10-09,41080.000000,41080.000000,39990.000000,40140.000000,37765.933594,1669800
2018-10-10,40310.000000,40570.000000,39430.000000,39900.000000,37540.132813,1538700
2018-10-11,38050.000000,38910.000000,37940.000000,38650.000000,36364.058594,2027700
2018-10-12,38400.000000,40150.000000,38380.000000,40000.000000,37634.210938,1860000
2018-10-15,39660.000000,39740.000000,39070.000000,39190.000000,36872.121094,1388200
2018-10-16,39000.000000,39640.000000,38920.000000,39530.000000,37192.011719,1216800
2018-10-17,40000.000000,40230.000000,39660.000000,39770.000000,37417.816406,1203900
2018-10-18,39890.000000,40180.000000,39570.000000,39640.000000,37295.507813,1036900
2018-10-19,39000.000000,39010.000000,37700.000000,38070.000000,35818.359375,2459300
2018-10-22,37500.000000,38310.000000,37130.000000,38050.000000,35799.542969,1498100
2018-10-23,37800.000000,38280.000000,37350.000000,37520.000000,35300.886719,1139000
2018-10-24,37800.000000,37880.000000,37140.000000,37140.000000,34943.367188,1369300
2018-10-25,35740.000000,36560.000000,35440.000000,35450.000000,33353.324219,1996500
2018-10-26,36050.000000,36330.000000,33890.000000,34810.000000,32751.177734,2366100
2018-10-29,35500.000000,35660.000000,34170.000000,34670.000000,32619.455078,1910500
2018-10-30,34300.000000,35450.000000,33980.000000,35250.000000,33165.148438,1726900
2018-10-31,35430.000000,35480.000000,33610.000000,35160.000000,33080.472656,3338400
2018-11-01,35130.000000,35600.000000,34600.000000,35320.000000,33231.007813,1709200
2018-11-02,35210.000000,36190.000000,35050.000000,35970.000000,33842.566406,1927200
2018-11-05,35550.000000,35860.000000,34840.000000,34990.000000,32920.527344,1541600
2018-11-06,35020.000000,35510.000000,34740.000000,35340.000000,33249.828125,1075800
2018-11-07,35510.000000,36550.000000,35430.000000,35990.000000,33861.382813,2076400
2018-11-08,36800.000000,37500.000000,36540.000000,37430.000000,35216.210938,1890900
2018-11-09,37170.000000,37560.000000,36230.000000,36440.000000,34284.765625,1559200
2018-11-12,36060.000000,36860.000000,36050.000000,36290.000000,34143.640625,1226100
2018-11-13,35300.000000,35760.000000,34890.000000,35560.000000,33456.816406,1582600
2018-11-14,35490.000000,35580.000000,35040.000000,35370.000000,33278.050781,1286200
2018-11-15,35000.000000,35370.000000,34940.000000,35050.000000,32976.980469,1013000
2018-11-16,34970.000000,35230.000000,31350.000000,31860.000000,29975.650391,4908600
2018-11-19,32480.000000,33430.000000,32180.000000,33100.000000,31142.310547,2404600
2018-11-20,32200.000000,32300.000000,31100.000000,31220.000000,29373.501953,3177900
2018-11-21,30300.000000,31540.000000,30050.000000,31020.000000,29185.332031,3153000
2018-11-22,31490.000000,31620.000000,30710.000000,31410.000000,29552.265625,2193100
2018-11-23,31410.000000,31410.000000,31410.000000,31410.000000,29552.265625,0
2018-11-26,32050.000000,32840.000000,31940.000000,32320.000000,30408.443359,2183800
2018-11-27,32910.000000,33060.000000,32080.000000,32680.000000,30747.152344,1807500
2018-11-28,32950.000000,33700.000000,32760.000000,33500.000000,31518.652344,1749300
2018-11-29,34480.000000,35200.000000,34350.000000,34860.000000,32798.218750,2989800
2018-11-30,34890.000000,34980.000000,34130.000000,34610.000000,32563.003906,2789000
2018-12-03,35060.000000,35080.000000,34390.000000,34840.000000,32779.402344,1441200
2018-12-04,34330.000000,34590.000000,32900.000000,33000.000000,31048.226563,2865800
2018-12-05,32200.000000,33630.000000,32150.000000,33280.000000,31311.664063,1970500
2018-12-06,32810.000000,33040.000000,31570.000000,31920.000000,30032.101563,2559100
2018-12-07,32330.000000,32890.000000,31940.000000,32880.000000,30935.322266,2168900
2018-12-10,32180.000000,33560.000000,32180.000000,32830.000000,30888.281250,2144400
2018-12-11,33110.000000,33430.000000,32540.000000,32620.000000,30690.699219,2084700
2018-12-12,32510.000000,33030.000000,32280.000000,32680.000000,30747.152344,1745300
2018-12-13,32800.000000,33360.000000,32400.000000,32830.000000,30888.281250,1794700
2018-12-14,32850.000000,33020.000000,31260.000000,31970.000000,30079.144531,2480300
2018-12-17,32000.000000,32390.000000,31500.000000,32070.000000,30173.230469,1584000
2018-12-18,31290.000000,31340.000000,30620.000000,30990.000000,29157.107422,2030500
2018-12-19,30880.000000,30970.000000,29790.000000,30000.000000,28225.658203,2642500
2018-12-20,29300.000000,31030.000000,29230.000000,30210.000000,28423.240234,3228700
2018-12-21,30000.000000,30210.000000,28840.000000,29025.000000,27308.328125,2824400
2018-12-24,29025.000000,29025.000000,29025.000000,29025.000000,27308.328125,0
2018-12-25,28080.000000,28585.000000,27055.000000,27770.000000,26127.552734,3388600
2018-12-26,28500.000000,28640.000000,27555.000000,28115.000000,26452.146484,2921300
2018-12-27,29615.000000,29705.000000,29015.000000,29310.000000,27576.468750,2358800
2018-12-28,29035.000000,29455.000000,28905.000000,29285.000000,27552.949219,2044500
2018-12-31,29285.000000,29285.000000,29285.000000,29285.000000,27552.949219,0
2019-01-04,28410.000000,28630.000000,27420.000000,28030.000000,26372.175781,2581000
2019-01-07,29330.000000,29755.000000,29115.000000,29670.000000,27915.177734,1934300
2019-01-08,29715.000000,30200.000000,29600.000000,30020.000000,28244.476563,1662700
2019-01-09,30440.000000,30980.000000,29865.000000,30730.000000,28912.484375,1911200
2019-01-10,30350.000000,30760.000000,29735.000000,29795.000000,28032.785156,2021000
2019-01-11,30250.000000,30380.000000,29980.000000,30330.000000,28536.142578,1201200
2019-01-15,30630.000000,32090.000000,30610.000000,31730.000000,29853.339844,2871400
2019-01-16,31840.000000,31980.000000,31110.000000,31940.000000,30050.919922,1813100
2019-01-17,32370.000000,33250.000000,32150.000000,33150.000000,31189.353516,2692000
2019-01-18,32850.000000,34020.000000,32840.000000,33850.000000,31847.955078,2270000
2019-01-21,34550.000000,34630.000000,33670.000000,33740.000000,31744.457031,1924500
2019-01-22,33590.000000,33970.000000,33270.000000,33700.000000,31706.822266,1740700
2019-01-23,33230.000000,33960.000000,33110.000000,33680.000000,31688.007813,1625100
2019-01-24,33410.000000,33900.000000,33130.000000,33880.000000,31876.179688,1485100
2019-01-25,33880.000000,34160.000000,33700.000000,33890.000000,31885.587891,1367100
2019-01-28,33520.000000,33580.000000,32850.000000,32910.000000,30963.548828,1539500
2019-01-29,32400.000000,33460.000000,32020.000000,33460.000000,31481.017578,2510400
2019-01-30,33350.000000,33500.000000,33000.000000,33150.000000,31189.353516,1397600
2019-01-31,33850.000000,34470.000000,33600.000000,33830.000000,31829.138672,2251000
2019-02-01,32300.000000,32740.000000,30540.000000,30720.000000,28903.076172,4603500
2019-02-04,31480.000000,32590.000000,31300.000000,32260.000000,30351.992188,3265000
2019-02-05,32270.000000,32430.000000,31010.000000,31240.000000,29392.320313,2269200
2019-02-06,31020.000000,31050.000000,29390.000000,29505.000000,27759.935547,3722800
2019-02-07,29400.000000,29680.000000,28575.000000,29315.000000,27581.173828,3348600
2019-02-08,28845.000000,29845.000000,28815.000000,29280.000000,27548.244141,2130400
2019-02-12,29000.000000,29595.000000,28580.000000,29235.000000,27505.906250,2219800
2019-02-13,29285.000000,30150.000000,29285.000000,29995.000000,28220.955078,1853800
2019-02-14,30000.000000,30310.000000,29550.000000,29810.000000,28046.898438,1881800
2019-02-15,29600.000000,29980.000000,29210.000000,29250.000000,27520.017578,2238000
2019-02-18,29405.000000,29750.000000,29360.000000,29675.000000,27919.882813,1584500
2019-02-19,29570.000000,29645.000000,29080.000000,29375.000000,27637.623047,1498700
2019-02-20,29610.000000,29850.000000,29285.000000,29675.000000,27919.882813,1534300
2019-02-21,29875.000000,30250.000000,29550.000000,29905.000000,28136.279297,1767500
2019-02-22,30220.000000,30320.000000,29840.000000,30030.000000,28253.886719,1593900
2019-02-25,30730.000000,31300.000000,30130.000000,30320.000000,28526.732422,2925400
2019-02-26,30860.000000,30870.000000,30200.000000,30470.000000,28667.863281,1234700
2019-02-27,30520.000000,31430.000000,30520.000000,31330.000000,29476.996094,1956100
2019-02-28,31300.000000,31340.000000,30270.000000,30440.000000,28639.636719,2004500
2019-03-01,30690.000000,31080.000000,30510.000000,30890.000000,29063.021484,1465700
2019-03-04,30820.000000,31120.000000,30370.000000,30400.000000,28602.001953,1828100
2019-03-05,30140.000000,30570.000000,30040.000000,30350.000000,28554.958984,1706100
2019-03-06,30490.000000,31220.000000,30330.000000,31080.000000,29241.783203,2172200
2019-03-07,30840.000000,31070.000000,30430.000000,30480.000000,28677.269531,1534100
2019-03-08,30060.000000,30170.000000,29405.000000,29665.000000,27910.474609,2021600
2019-03-11,29665.000000,29840.000000,29125.000000,29580.000000,27830.501953,1500900
2019-03-12,29855.000000,30850.000000,29820.000000,30610.000000,28799.582031,3424200
2019-03-13,30620.000000,30780.000000,30170.000000,30730.000000,28912.484375,1879600
2019-03-14,31010.000000,31600.000000,30240.000000,30320.000000,28526.732422,2521500
2019-03-15,30540.000000,31150.000000,30380.000000,31090.000000,29251.191406,2455000
2019-03-18,31340.000000,32000.000000,30930.000000,31950.000000,30060.328125,2019000
2019-03-19,31830.000000,31850.000000,31300.000000,31450.000000,29589.900391,1598100
2019-03-20,30620.000000,30820.000000,30050.000000,30480.000000,28677.269531,2934700
2019-03-22,30690.000000,30890.000000,30330.000000,30700.000000,28884.259766,1953100
2019-03-25,29970.000000,30490.000000,29930.000000,30240.000000,28451.464844,1145600
2019-03-26,31000.000000,32520.000000,30790.000000,31960.000000,30069.738281,3404800
2019-03-27,31800.000000,31910.000000,31170.000000,31440.000000,30184.947266,1763500
2019-03-28,31350.000000,31610.000000,30950.000000,31530.000000,30271.351563,1485400
2019-03-29,31800.000000,32240.000000,31440.000000,31560.000000,30300.156250,1702800
2019-04-01,32300.000000,32870.000000,31810.000000,31980.000000,30703.388672,1448800
2019-04-02,32000.000000,32170.000000,31580.000000,32150.000000,30866.603516,1525400
2019-04-03,32000.000000,32490.000000,31940.000000,32400.000000,31106.623047,1180600
2019-04-04,32500.000000,32750.000000,32210.000000,32450.000000,31154.626953,1209100
2019-04-05,32560.000000,33450.000000,32550.000000,33210.000000,31884.289063,2241400
2019-04-08,33020.000000,33390.000000,32370.000000,32560.000000,31260.236328,1947500
2019-04-09,32800.000000,33380.000000,32660.000000,33210.000000,31884.289063,1479700
2019-04-10,32640.000000,33230.000000,32550.000000,32840.000000,31529.058594,1319000
2019-04-11,32660.000000,33100.000000,32660.000000,32980.000000,31663.470703,1047500
2019-04-12,33080.000000,33700.000000,32810.000000,33650.000000,32306.722656,1883600
2019-04-15,33970.000000,34470.000000,33690.000000,34280.000000,32911.574219,1848200
2019-04-16,34010.000000,34670.000000,34010.000000,34460.000000,33084.390625,1684500
2019-04-17,34550.000000,35050.000000,34450.000000,34830.000000,33439.621094,1844000
2019-04-18,35190.000000,35200.000000,34230.000000,34350.000000,32978.781250,1925900
2019-04-19,39350.000000,40340.000000,38180.000000,39200.000000,37635.171875,8919200
2019-04-22,39410.000000,39560.000000,37940.000000,38560.000000,37020.722656,4167800
2019-04-23,38320.000000,38380.000000,37010.000000,37170.000000,35686.207031,3339900
2019-04-24,37170.000000,38110.000000,37040.000000,38000.000000,36483.074219,3150100
2019-04-25,38490.000000,38790.000000,38310.000000,38510.000000,36972.718750,3227300
2019-04-26,36550.000000,38280.000000,36530.000000,38000.000000,36483.074219,4716900
2019-05-07,38380.000000,38550.000000,36920.000000,37220.000000,35734.210938,2699200
2019-05-08,36210.000000,37350.000000,36110.000000,37130.000000,35647.808594,1732000
2019-05-09,37210.000000,37540.000000,36740.000000,36760.000000,35292.574219,1477600
2019-05-10,36990.000000,37430.000000,36500.000000,37000.000000,35522.992188,1796600
2019-05-13,37190.000000,37260.000000,36670.000000,36990.000000,35513.394531,1144500
2019-05-14,36290.000000,37160.000000,36080.000000,37020.000000,35542.195313,1684500
2019-05-15,37370.000000,37520.000000,37020.000000,37410.000000,35916.628906,1124000
2019-05-16,37560.000000,37730.000000,36610.000000,36880.000000,35407.785156,1498100
2019-05-17,37400.000000,37970.000000,37210.000000,37690.000000,36185.449219,1595200
2019-05-20,37690.000000,38290.000000,37670.000000,38210.000000,36684.691406,1301400
2019-05-21,38000.000000,38100.000000,37700.000000,37980.000000,36463.875000,1388400
2019-05-22,38200.000000,38540.000000,38100.000000,38280.000000,36751.898438,1379200
2019-05-23,38310.000000,38980.000000,38250.000000,38630.000000,37087.929688,1837100
2019-05-24,38330.000000,39080.000000,38140.000000,39080.000000,37519.964844,1588600
2019-05-27,39100.000000,39200.000000,38400.000000,38730.000000,37183.933594,1203300
2019-05-28,38920.000000,39200.000000,38800.000000,39110.000000,37548.765625,1117900
2019-05-29,38870.000000,39120.000000,38480.000000,38960.000000,37404.753906,1769700
2019-05-30,38690.000000,38720.000000,38120.000000,38400.000000,36867.109375,1420400
2019-05-31,38300.000000,39130.000000,38220.000000,38700.000000,37155.132813,1549200
2019-06-03,38500.000000,39100.000000,38180.000000,38520.000000,36982.316406,1501000
2019-06-04,38780.000000,38850.000000,37600.000000,37650.000000,36147.050781,1667200
2019-06-05,38100.000000,38770.000000,37990.000000,38770.000000,37222.339844,1459000
2019-06-06,38880.000000,39100.000000,38530.000000,38580.000000,37039.925781,1128000
2019-06-07,38790.000000,39280.000000,38660.000000,39150.000000,37587.171875,1354600
2019-06-10,39400.000000,39790.000000,39100.000000,39700.000000,38115.214844,1295700
2019-06-11,39720.000000,39800.000000,39260.000000,39370.000000,37798.386719,1011400
2019-06-12,38700.000000,38890.000000,37900.000000,37980.000000,36463.875000,2438200
2019-06-13,37380.000000,37470.000000,37010.000000,37390.000000,35897.429688,1752800
2019-06-14,37780.000000,37900.000000,37410.000000,37570.000000,36070.242188,1126900
2019-06-17,37610.000000,37890.000000,37290.000000,37450.000000,35955.031250,898800
2019-06-18,37570.000000,38040.000000,37480.000000,37700.000000,36195.054688,1207500
2019-06-19,38090.000000,38090.000000,37480.000000,37850.000000,36339.066406,1176100
2019-06-20,38200.000000,38660.000000,38120.000000,38560.000000,37020.722656,1346400
2019-06-21,38500.000000,38640.000000,38130.000000,38290.000000,36761.500000,1094300
2019-06-24,38290.000000,38310.000000,37620.000000,38150.000000,36627.089844,933500
2019-06-25,38130.000000,38530.000000,37940.000000,38150.000000,36627.089844,1117500
2019-06-26,38030.000000,38290.000000,37610.000000,38250.000000,36723.097656,1286400
2019-06-27,38350.000000,39430.000000,38260.000000,39380.000000,37807.992188,2133500
2019-06-28,39200.000000,39550.000000,39020.000000,39490.000000,37913.593750,1455200
2019-07-01,39870.000000,40300.000000,39790.000000,40050.000000,38451.242188,1420800
2019-07-02,40200.000000,40400.000000,39950.000000,40140.000000,38537.652344,1313000
2019-07-03,40110.000000,40620.000000,40060.000000,40620.000000,38998.492188,1534000
2019-07-04,40620.000000,40850.000000,40420.000000,40570.000000,38950.484375,1035100
2019-07-05,40680.000000,40900.000000,40590.000000,40750.000000,39123.296875,786000
2019-07-08,40840.000000,41060.000000,40430.000000,40510.000000,38892.878906,1063200
2019-07-09,40410.000000,40600.000000,40070.000000,40540.000000,38921.683594,896400
2019-07-10,40330.000000,40380.000000,39920.000000,40000.000000,38403.238281,1247600
2019-07-11,41200.000000,41780.000000,40700.000000,41660.000000,39996.972656,2816700
2019-07-12,42000.000000,42050.000000,41460.000000,41650.000000,39987.371094,1287800
2019-07-16,41480.000000,41710.000000,41280.000000,41610.000000,39948.972656,865600
2019-07-17,41540.000000,41540.000000,40910.000000,41350.000000,39699.351563,1025100
2019-07-18,40900.000000,41070.000000,40610.000000,40950.000000,39315.316406,1224900
2019-07-19,41000.000000,41470.000000,40970.000000,41190.000000,39545.734375,895600
2019-07-22,40950.000000,40950.000000,40170.000000,40210.000000,38604.855469,1329000
2019-07-23,40460.000000,40580.000000,39950.000000,39950.000000,38355.234375,1175400
2019-07-24,39750.000000,40020.000000,39630.000000,39850.000000,38259.226563,1052500
2019-07-25,39960.000000,40460.000000,39900.000000,40180.000000,38576.050781,921100
2019-07-26,39850.000000,40280.000000,39570.000000,40220.000000,38614.457031,849200
2019-07-29,40400.000000,40840.000000,40160.000000,40320.000000,38710.460938,848300
2019-07-30,40330.000000,40600.000000,40010.000000,40590.000000,38969.687500,895500
2019-07-31,39890.000000,40200.000000,38830.000000,40100.000000,38499.250000,2538300
2019-08-01,40430.000000,41810.000000,40360.000000,41440.000000,39785.757813,2402000
2019-08-02,40840.000000,40980.000000,39840.000000,40290.000000,38681.660156,2278200
2019-08-05,39790.000000,39850.000000,38840.000000,39330.000000,37759.988281,1499700
2019-08-06,37730.000000,39010.000000,37660.000000,38940.000000,37385.550781,1792000
2019-08-07,39330.000000,39430.000000,38830.000000,39180.000000,37615.972656,1231600
2019-08-08,39400.000000,39690.000000,39160.000000,39320.000000,37750.386719,1053300
2019-08-09,39590.000000,39830.000000,39390.000000,39440.000000,37865.593750,1089700
2019-08-13,38740.000000,38940.000000,38340.000000,38410.000000,36876.710938,1114600
2019-08-14,39200.000000,40100.000000,39130.000000,40070.000000,38470.445313,1736200
2019-08-15,39000.000000,39920.000000,38770.000000,39900.000000,38307.234375,1714200
2019-08-16,39700.000000,40110.000000,39650.000000,39720.000000,38134.414063,998200
2019-08-19,40300.000000,40340.000000,39920.000000,39960.000000,38364.835938,842700
2019-08-20,40110.000000,40200.000000,39850.000000,40010.000000,38412.835938,648500
2019-08-21,39800.000000,40280.000000,39670.000000,40230.000000,38624.058594,872200
2019-08-22,40380.000000,40600.000000,40050.000000,40180.000000,38576.050781,949000
2019-08-23,40220.000000,41010.000000,40140.000000,40980.000000,39344.117188,1400500
2019-08-26,40200.000000,40440.000000,39680.000000,39820.000000,38230.421875,1494400
2019-08-27,40200.000000,40350.000000,39950.000000,40250.000000,38643.257813,1106800
2019-08-28,40550.000000,40850.000000,40290.000000,40350.000000,38739.269531,1029700
2019-08-29,40530.000000,40540.000000,40100.000000,40180.000000,38576.050781,702000
2019-08-30,40460.000000,40580.000000,40160.000000,40290.000000,38681.660156,832500
2019-09-02,40290.000000,40730.000000,40260.000000,40380.000000,38768.070313,1009700
2019-09-03,40400.000000,40640.000000,40270.000000,40530.000000,38912.078125,665200
2019-09-04,40770.000000,41770.000000,40730.000000,41580.000000,39920.167969,2065100
2019-09-05,41350.000000,41540.000000,40810.000000,40960.000000,39324.914063,2173800
2019-09-06,41400.000000,41960.000000,41340.000000,41450.000000,39795.355469,1355200
2019-09-09,41500.000000,42100.000000,41500.000000,41890.000000,40217.792969,1128400
2019-09-10,42000.000000,42000.000000,41580.000000,41660.000000,39996.972656,935400
2019-09-11,41420.000000,41570.000000,40750.000000,41100.000000,39459.328125,1287200
2019-09-12,41350.000000,41780.000000,41260.000000,41580.000000,39920.167969,1130000
2019-09-13,41690.000000,41730.000000,41330.000000,41600.000000,39939.367188,1128900
2019-09-17,41500.000000,41980.000000,41380.000000,41890.000000,40217.792969,1018500
2019-09-18,42000.000000,42600.000000,41940.000000,42390.000000,40697.835938,1193100
2019-09-19,42690.000000,42960.000000,42300.000000,42460.000000,40765.039063,1162900
2019-09-20,42880.000000,42940.000000,42420.000000,42830.000000,41120.265625,1504500
2019-09-24,42580.000000,42710.000000,42060.000000,42350.000000,40659.425781,1331400
2019-09-25,41460.000000,41500.000000,40410.000000,40520.000000,38902.480469,2753000
2019-09-26,40850.000000,41260.000000,40530.000000,40660.000000,39036.894531,1890800
2019-09-27,40780.000000,40960.000000,40200.000000,40380.000000,39027.226563,1421400
2019-09-30,39890.000000,40090.000000,39750.000000,40020.000000,38679.285156,997300
2019-10-01,40300.000000,41140.000000,40080.000000,40920.000000,39549.136719,1556800
2019-10-02,40420.000000,41180.000000,40420.000000,41180.000000,39800.425781,967800
2019-10-03,40690.000000,40730.000000,40330.000000,40490.000000,39133.542969,1162000
2019-10-04,40800.000000,41100.000000,40620.000000,40970.000000,39597.460938,1117500
2019-10-07,40910.000000,40910.000000,40410.000000,40410.000000,39056.222656,886800
2019-10-08,40500.000000,40800.000000,40190.000000,40770.000000,39404.160156,1016000
2019-10-09,40400.000000,40990.000000,40400.000000,40890.000000,39520.144531,994700
2019-10-10,40800.000000,40980.000000,40150.000000,40300.000000,38949.906250,1200200
2019-10-11,40380.000000,40390.000000,39310.000000,39870.000000,38534.312500,1556000
2019-10-15,40000.000000,40220.000000,39710.000000,40150.000000,38804.933594,891700
2019-10-16,40240.000000,40630.000000,40050.000000,40160.000000,38814.597656,1005500
2019-10-17,39580.000000,39620.000000,39060.000000,39060.000000,37751.445313,1668600
2019-10-18,38750.000000,39260.000000,38440.000000,38610.000000,37316.523438,1416200
2019-10-21,38540.000000,38700.000000,38190.000000,38550.000000,37258.531250,808000
2019-10-23,38400.000000,38490.000000,38040.000000,38110.000000,36833.277344,989700
2019-10-24,38280.000000,38350.000000,37870.000000,37870.000000,36601.316406,943700
2019-10-25,37200.000000,37420.000000,36700.000000,36730.000000,35499.503906,1890500
2019-10-28,36950.000000,37310.000000,36810.000000,37020.000000,35779.789063,1110100
2019-10-29,37360.000000,38220.000000,37350.000000,37790.000000,36523.992188,1607000
2019-10-30,37700.000000,38490.000000,37290.000000,38490.000000,37200.542969,2268100
2019-10-31,38920.000000,39040.000000,38130.000000,38620.000000,37326.191406,1326800
2019-11-01,40170.000000,41500.000000,40170.000000,41500.000000,40109.707031,4238300
2019-11-05,42750.000000,43070.000000,42300.000000,42730.000000,41298.500000,2735900
2019-11-06,42930.000000,43030.000000,41710.000000,42210.000000,40795.921875,1861400
2019-11-07,41710.000000,42370.000000,41460.000000,42000.000000,40592.953125,1243000
2019-11-08,42320.000000,42390.000000,41800.000000,41960.000000,40554.296875,1021200
2019-11-11,42200.000000,42530.000000,41820.000000,41960.000000,40554.296875,1046200
2019-11-12,42100.000000,42470.000000,42040.000000,42390.000000,40969.890625,1015200
2019-11-13,42330.000000,42500.000000,41850.000000,42040.000000,40631.613281,1057300
2019-11-14,42280.000000,42320.000000,41760.000000,41790.000000,40389.988281,938300
2019-11-15,41600.000000,41690.000000,41250.000000,41280.000000,39897.074219,983700
2019-11-18,41440.000000,42250.000000,41350.000000,42070.000000,40660.609375,1272700
2019-11-19,42200.000000,42410.000000,42030.000000,42330.000000,40911.898438,958300
2019-11-20,42440.000000,43300.000000,42390.000000,42970.000000,41530.460938,2103200
2019-11-21,43240.000000,43300.000000,42120.000000,43000.000000,41559.453125,1775100
2019-11-22,42330.000000,42530.000000,41470.000000,41490.000000,40100.039063,2107500
2019-11-25,41900.000000,42310.000000,41680.000000,42290.000000,40873.238281,1378300
2019-11-26,42500.000000,42980.000000,42430.000000,42580.000000,41153.523438,1264200
2019-11-27,42460.000000,42660.000000,42100.000000,42530.000000,41105.199219,872500
2019-11-28,42750.000000,42870.000000,42480.000000,42580.000000,41153.523438,663500
2019-11-29,42700.000000,42800.000000,42330.000000,42350.000000,40931.226563,538400
2019-12-02,42620.000000,43390.000000,42560.000000,43240.000000,41791.414063,1613300
2019-12-03,43550.000000,44500.000000,43510.000000,44390.000000,42902.890625,2285100
2019-12-04,44620.000000,44880.000000,43350.000000,43830.000000,42361.648438,2519200
2019-12-05,44500.000000,44520.000000,43460.000000,43680.000000,42216.675781,1502400
2019-12-06,43510.000000,43800.000000,43230.000000,43760.000000,42293.992188,1190600
2019-12-09,44300.000000,45080.000000,44240.000000,45080.000000,43569.769531,2121800
2019-12-10,45100.000000,47000.000000,45070.000000,46370.000000,44816.554688,3282100
2019-12-11,46090.000000,46750.000000,45650.000000,45740.000000,44207.660156,1808100
2019-12-12,45780.000000,46340.000000,44740.000000,44870.000000,43366.804688,1952400
2019-12-13,45400.000000,45460.000000,44880.000000,44930.000000,43424.796875,1764500
2019-12-16,44990.000000,45890.000000,44990.000000,45460.000000,43937.042969,1592000
2019-12-17,45800.000000,45980.000000,45310.000000,45520.000000,43995.031250,1082900
2019-12-18,44970.000000,45100.000000,44250.000000,44500.000000,43009.203125,1399700
2019-12-19,44260.000000,44500.000000,43670.000000,43720.000000,42255.335938,1308700
2019-12-20,43020.000000,43660.000000,42950.000000,43200.000000,41752.753906,1532400
2019-12-23,43360.000000,43700.000000,43030.000000,43260.000000,41810.742188,795500
2019-12-24,43480.000000,43550.000000,43060.000000,43260.000000,41810.742188,638000
2019-12-25,43430.000000,43530.000000,43270.000000,43370.000000,41917.062500,475300
2019-12-26,43470.000000,43700.000000,43340.000000,43550.000000,42091.027344,647000
2019-12-27,43730.000000,44020.000000,43570.000000,43810.000000,42342.316406,638000
2019-12-30,43810.000000,44020.000000,43500.000000,43970.000000,42496.957031,621300
2020-01-06,43010.000000,43090.000000,42510.000000,42740.000000,41308.164063,1154600
2020-01-07,43040.000000,43500.000000,42890.000000,42940.000000,41501.464844,1167600
2020-01-08,42500.000000,42840.000000,41610.000000,42640.000000,41211.515625,1484400
2020-01-09,43550.000000,43600.000000,43160.000000,43380.000000,41926.726563,1030800
2020-01-10,43220.000000,43780.000000,43140.000000,43440.000000,41984.714844,826300
2020-01-14,43850.000000,43940.000000,42940.000000,43200.000000,41752.753906,1203500
2020-01-15,43000.000000,43300.000000,42880.000000,43070.000000,41627.109375,755900
2020-01-16,42940.000000,43040.000000,42700.000000,42960.000000,41520.792969,698700
2020-01-17,43170.000000,43230.000000,42900.000000,42990.000000,41549.789063,763600
2020-01-20,43090.000000,43290.000000,42980.000000,42990.000000,41549.789063,817500
2020-01-21,43000.000000,43250.000000,42960.000000,43110.000000,41665.769531,562800
2020-01-22,43210.000000,43350.000000,43060.000000,43320.000000,41868.734375,702200
2020-01-23,43320.000000,43560.000000,43170.000000,43530.000000,42071.699219,863700
2020-01-24,43700.000000,43880.000000,43510.000000,43700.000000,42236.003906,840600
2020-01-27,43080.000000,43110.000000,42310.000000,42400.000000,40979.554688,972100
2020-01-28,42080.000000,42660.000000,41970.000000,42600.000000,41172.851563,975800
2020-01-29,42590.000000,42870.000000,42400.000000,42720.000000,41288.835938,815200
2020-01-30,42800.000000,42800.000000,41920.000000,42270.000000,40853.910156,1150300
2020-01-31,41120.000000,41250.000000,40170.000000,40770.000000,39404.160156,2577800
2020-02-03,38670.000000,40130.000000,38000.000000,40040.000000,38698.617188,2607200
2020-02-04,40000.000000,40210.000000,39640.000000,40100.000000,38756.609375,1296700
2020-02-05,40740.000000,40920.000000,40210.000000,40430.000000,39075.550781,926500
2020-02-06,40790.000000,41100.000000,40470.000000,40900.000000,39529.808594,1330700
2020-02-07,40720.000000,40890.000000,40410.000000,40500.000000,39143.207031,1186900
2020-02-10,40300.000000,40840.000000,40290.000000,40650.000000,39288.183594,899900
